,,,,,,,,
,A2607,7/7/2026,,Expense,Fixed,Wifi,"180,000",
,A2607,7/8/2026,,Expense,Unexpected,Shopping,"36,000",albert
,A2607,7/8/2026,,Expense,Meal,Breakfast,"90,000",
,A2607,7/9/2026,,Expense,Unexpected,Shopping,"83,000",albert
,A2607,7/9/2026,,Expense,Fixed,E5,"50,000",
,A2607,7/9/2026,,Expense,Unexpected,Unexpected,"1,000,000",ma 2 di kham
,A2607,7/11/2026,,Expense,Meal,Market-Aeon,"779,000",
,A2607,7/10/2026,,Expense,Unexpected,Medicine,"200,000",
,A2607,7/11/2026,,Expense,Meal,Breakfast,"155,000",
,A2607,7/11/2026,,Expense,Unexpected,Shopping,"405,000",
,A2607,7/11/2026,,Expense,Unexpected,Unexpected,"46,000",albert
,A2607,7/12/2026,,Expense,Meal,Breakfast,"75,000",
,A2607,7/12/2026,,Expense,Unexpected,Unexpected,"52,000",albert
,A2607,7/12/2026,,Expense,Fixed,Univer-loan,"1,500,000",
,A2607,7/12/2026,,Expense,Fixed,Vaccine,"356,000",
,A2607,7/12/2026,,Expense,Unexpected,Shopping,"14,400",
,A2607,7/12/2026,,Expense,Unexpected,Baby equipment,"50,000",
,A2607,7/13/2026,,Expense,Unexpected,Unexpected,"22,000",albert
,A2607,7/13/2026,,Expense,Unexpected,Unexpected,"28,000",albert
,A2607,7/14/2026,,Expense,Unexpected,Baby equipment,"42,000",
,,7/14/2026,,Expense,Fixed,Milk,"520,000",
,,7/15/2026,,Expense,Meal,Breakfast,"38,000",
,,7/15/2026,,Expense,Unexpected,Unexpected,"70,000",ts
,,7/16/2026,,Expense,Fixed,Tuition fee,"800,000",
,,7/16/2026,,Expense,Meal,Breakfast,"53,000",
,,7/16/2026,,Expense,Fixed,E5,"100,000",
,,7/16/2026,,Expense,Meal,Breakfast,"19,000",ts
,,7/17/2026,,Expense,Unexpected,Unexpected,"65,000",ts
,,7/18/2026,,Expense,Unexpected,Outing,"49,000",
,,7/18/2026,,Expense,Unexpected,Outing,"174,000",
,,7/18/2026,,Expense,Fixed,E5,"50,000",
,,7/18/2026,,Expense,Unexpected,Unexpected,"72,000",ts
,,7/19/2026,,Expense,Unexpected,Unexpected,"75,000",
,,7/21/2026,,Expense,Meal,Breakfast,"20,000",
,,7/21/2026,,Expense,Unexpected,Unexpected,"34,000",
,,7/22/2026,,Expense,Meal,Breakfast,"15,000",
,,7/23/2026,,Expense,Meal,Breakfast,"15,000",
,A2608,8/1/2026,7/24/2026,Income,0,Salary-Albert,"21,200,000",
,A2608,8/1/2026,7/24/2026,Expense,Fixed,Ma2,"2,000,000",
,A2608,8/1/2026,7/24/2026,Expense,Fixed,Pocket,"1,500,000",
,A2608,8/1/2026,7/28/2026,Expense,Fixed,Pocket,"1,500,000",
,A2608,8/1/2026,7/24/2026,Expense,Fixed,E5,"400,000",
,A2608,8/1/2026,7/26/2026,Expense,Meal,Eating out,"100,000",
,A2608,8/1/2026,7/25/2026,Expense,Meal,Market-Aeon,"877,000",
,A2608,8/1/2026,7/25/2026,Expense,Meal,Breakfast,"77,000",
,A2608,8/1/2026,7/25/2026,Expense,Fixed,Milk,"520,000",
,A2608,8/1/2026,7/25/2026,Expense,Meal,Market-Aeon,"85,000",
,A2608,8/1/2026,7/25/2026,Expense,Fixed,Ben ngoai,"2,000,000",
,A2608,8/1/2026,7/26/2026,Expense,Meal,Breakfast,"90,000",
,A2608,8/1/2026,7/26/2026,Expense,Meal,Eating out,"42,000",
,A2608,8/1/2026,7/28/2026,Expense,Fixed,Milk,"195,000",
,A2608,8/1/2026,7/29/2026,Expense,Meal,Breakfast,"30,000",
,A2608,8/1/2026,7/30/2026,Expense,Unexpected,Shopping,"50,000",card đt
,A2608,8/1/2026,7/31/2026,Expense,Unexpected,Shopping,"131,000",Ha thu o
,A2608,8/2/2026,,Expense,Meal,Market-Aeon,"1,000,000",
,A2608,8/1/2026,,Expense,Meal,Breakfast,"60,000",
,A2608,8/1/2026,,Expense,Fixed,Vehicle,"190,000",
,A2608,8/1/2026,,Expense,Unexpected,Cosmetic,"39,000",
,A2608,8/1/2026,,Expense,Unexpected,Shopping,"91,000",circle K
,A2608,8/1/2026,,Expense,Meal,Eating out,"131,000",
,A2608,8/2/2026,,Expense,Fixed,Vehicle,"20,000",
,A2608,8/2/2026,,Expense,Unexpected,Outing,"241,000",
,A2608,8/2/2026,,Expense,Meal,Eating out,"64,000",circle K
,A2608,8/2/2026,,Expense,Meal,Eating out,"590,000",oc
,A2608,8/3/2026,,Expense,Unexpected,Shopping,"53,000",ts
,A2608,8/3/2026,,Expense,Unexpected,Unexpected,"70,000",
,A2608,8/3/2026,,Expense,Unexpected,Medicine,"150,000",
,A2608,8/4/2026,,Expense,Meal,Breakfast,"30,000",chao
,A2608,8/4/2026,,Expense,Meal,Market-Aeon,"42,000",
,A2608,8/4/2026,,Expense,Meal,Market-Aeon,"64,000",
,A2608,8/4/2026,,Expense,Unexpected,Unexpected,"19,000",
,A2608,8/4/2026,,Expense,Fixed,Milk,"780,000",
,A2608,8/4/2026,,Expense,Fixed,EVN,"410,000","tien dien ma3, ma3 tra"
,A2608,8/5/2026,,Expense,Unexpected,Unexpected,"25,000",
,A2608,8/5/2026,,Expense,Meal,Breakfast,"50,000",
,A2608,8/5/2026,,Expense,Fixed,Wifi,"180,000",
